Date,Time,Open,High,Low,Close
08/26/2018,17:00,1.1431,1.16532,1.13941,1.16263
09/02/2018,17:00,1.16262,1.17331,1.15844,1.15986
09/09/2018,17:00,1.15988,1.1659,1.15299,1.15439
09/16/2018,17:00,1.1544,1.17215,1.1526,1.16357
09/23/2018,17:00,1.16361,1.18025,1.16177,1.17419
09/30/2018,17:00,1.1742,1.18148,1.15699,1.15961
10/07/2018,17:00,1.15962,1.16243,1.14632,1.15124
10/14/2018,17:00,1.15124,1.16104,1.14322,1.15471
10/21/2018,17:00,1.15471,1.1621,1.1433,1.15145
10/28/2018,17:00,1.15144,1.15499,1.13355,1.13943
11/04/2018,17:00,1.13943,1.14557,1.13018,1.13845
11/11/2018,17:00,1.13846,1.14996,1.13128,1.13229
11/18/2018,17:00,1.1323,1.14209,1.12154,1.13977
11/25/2018,17:00,1.13976,1.14723,1.13262,1.13456
12/02/2018,17:00,1.13456,1.14014,1.1267,1.13497
12/09/2018,17:00,1.13501,1.14425,1.13105,1.14281
12/16/2018,17:00,1.14282,1.14398,1.12696,1.13093
12/23/2018,17:00,1.13093,1.14859,1.13061,1.13918
12/30/2018,17:00,1.13917,1.14727,1.13428,1.14223
01/06/2019,17:00,1.14222,1.14967,1.13092,1.14203
01/13/2019,17:00,1.14203,1.15697,1.141,1.14757
01/20/2019,17:00,1.14761,1.14896,1.13532,1.13786
01/27/2019,17:00,1.13786,1.14256,1.12892,1.14189
02/03/2019,17:00,1.14189,1.15141,1.139,1.14424
02/10/2019,17:00,1.14424,1.14542,1.13148,1.13194
02/17/2019,17:00,1.13194,1.13414,1.1234,1.1312
02/24/2019,17:00,1.13119,1.13711,1.12755,1.13398
03/03/2019,17:00,1.13398,1.14197,1.13367,1.13644
03/10/2019,17:00,1.13645,1.13691,1.11764,1.12334
03/17/2019,17:00,1.12333,1.13443,1.12217,1.13363
03/24/2019,17:00,1.13363,1.1448,1.12732,1.1298
03/31/2019,17:00,1.12981,1.13314,1.12098,1.12319
04/07/2019,17:00,1.12321,1.12547,1.11836,1.12292
04/14/2019,17:00,1.12291,1.13239,1.12215,1.1311
04/21/2019,17:00,1.13111,1.13237,1.12261,1.12367
04/28/2019,17:00,1.12366,1.1262,1.11111,1.11577
05/05/2019,17:00,1.11576,1.12647,1.1135,1.11936
05/12/2019,17:00,1.11935,1.12536,1.11666,1.12296
05/19/2019,17:00,1.12297,1.12635,1.11531,1.11538
05/26/2019,17:00,1.11539,1.12151,1.1107,1.12139
06/02/2019,17:00,1.11938,1.11995,1.1116,1.11846
06/09/2019,17:00,1.11846,1.13477,1.11601,1.13109
06/16/2019,17:00,1.13108,1.13434,1.12024,1.12201
06/23/2019,17:00,1.12201,1.13862,1.11813,1.1381
06/30/2019,17:00,1.13809,1.14119,1.13442,1.13526
07/07/2019,17:00,1.13526,1.13601,1.12073,1.12282
07/14/2019,17:00,1.12281,1.12857,1.11933,1.12723
07/21/2019,17:00,1.12723,1.12838,1.11997,1.1218
07/28/2019,17:00,1.12179,1.12253,1.11013,1.11288
08/04/2019,17:00,1.11288,1.1162,1.10268,1.11255
08/11/2019,17:00,1.11255,1.12497,1.1114,1.12059
08/18/2019,17:00,1.12059,1.12306,1.10662,1.10909
08/25/2019,17:00,1.10909,1.11639,1.10516,1.11412
09/01/2019,17:00,1.11412,1.11529,1.09632,1.09901
09/08/2019,17:00,1.099,1.10847,1.0926,1.10271
09/15/2019,17:00,1.1027,1.11094,1.09268,1.10706
09/22/2019,17:00,1.10706,1.10822,1.09901,1.10224
09/29/2019,17:00,1.10224,1.10253,1.09046,1.09325
10/06/2019,17:00,1.09325,1.09992,1.0879,1.09799
10/13/2019,17:00,1.09799,1.10626,1.09409,1.10312
10/20/2019,17:00,1.1031,1.11719,1.09912,1.11598
10/27/2019,17:00,1.11599,1.11793,1.10729,1.10827
11/03/2019,17:00,1.10827,1.11755,1.10735,1.11695
11/10/2019,17:00,1.11695,1.11753,1.10163,1.10237
11/17/2019,17:00,1.10238,1.10645,1.0989,1.1061
11/24/2019,17:00,1.1061,1.10969,1.10143,1.10222
12/01/2019,17:00,1.10219,1.10321,1.09811,1.10186
12/08/2019,17:00,1.10185,1.11161,1.10029,1.10566
12/15/2019,17:00,1.10566,1.11995,1.10551,1.11327
12/22/2019,17:00,1.11328,1.11746,1.10662,1.10783
12/29/2019,17:00,1.10783,1.12108,1.1069,1.11966
01/05/2020,17:00,1.11966,1.12391,1.11249,1.11642
01/12/2020,17:00,1.11644,1.12055,1.1085,1.11272
01/19/2020,17:00,1.11272,1.11727,1.10862,1.10965
01/26/2020,17:00,1.10965,1.11179,1.10195,1.10277
02/02/2020,17:00,1.10276,1.10954,1.09923,1.10817
02/09/2020,17:00,1.10818,1.10862,1.09419,1.09567
02/16/2020,17:00,1.09568,1.09574,1.08271,1.08376
02/23/2020,17:00,1.08379,1.08635,1.07778,1.08211
03/01/2020,17:00,1.0821,1.10739,1.0805,1.10527
03/08/2020,17:00,1.10527,1.14954,1.10382,1.14011
03/15/2020,17:00,1.1401,1.14844,1.1055,1.11333
03/22/2020,17:00,1.11331,1.12366,1.06357,1.07354
03/29/2020,17:00,1.07358,1.11473,1.06664,1.10803
04/05/2020,17:00,1.10803,1.1106,1.07727,1.08147
04/12/2020,17:00,1.08148,1.09524,1.07683,1.09333
04/19/2020,17:00,1.09333,1.09907,1.08119,1.08609
04/26/2020,17:00,1.0861,1.08967,1.07271,1.08317
05/03/2020,17:00,1.08317,1.10187,1.08097,1.09425
05/10/2020,17:00,1.09424,1.09489,1.07665,1.08471
05/17/2020,17:00,1.08472,1.08965,1.07748,1.08237
05/24/2020,17:00,1.08236,1.10083,1.07999,1.08895
05/31/2020,17:00,1.08896,1.11451,1.08706,1.11329
06/07/2020,17:00,1.11329,1.13836,1.11004,1.12896
06/14/2020,17:00,1.12897,1.14224,1.12125,1.12633
06/21/2020,17:00,1.12635,1.13532,1.1168,1.11922
06/28/2020,17:00,1.11921,1.13486,1.1188,1.12394
07/05/2020,17:00,1.12395,1.13026,1.11848,1.12826
07/12/2020,17:00,1.12827,1.13706,1.12547,1.13266
07/19/2020,17:00,1.13266,1.1452,1.13008,1.14184
07/26/2020,17:00,1.14187,1.1725,1.14023,1.17106
08/02/2020,17:00,1.17106,1.19087,1.16818,1.17728
08/09/2020,17:00,1.17727,1.1916,1.16959,1.1795
08/16/2020,17:00,1.1795,1.18675,1.1711,1.18599
08/23/2020,17:00,1.18599,1.19656,1.17541,1.17877
08/30/2020,17:00,1.17876,1.19295,1.17623,1.19112
09/06/2020,17:00,1.1911,1.20113,1.17809,1.18364
09/13/2020,17:00,1.18366,1.19175,1.17527,1.18473
09/20/2020,17:00,1.18473,1.19005,1.17373,1.18672
09/27/2020,17:00,1.18671,1.18717,1.16121,1.16355
10/04/2020,17:00,1.16356,1.17696,1.16225,1.17281
10/11/2020,17:00,1.17281,1.1831,1.17198,1.18168
10/18/2020,17:00,1.18169,1.18266,1.16884,1.17064
10/25/2020,17:00,1.17065,1.18807,1.17031,1.18329
11/01/2020,17:00,1.18327,1.18474,1.163,1.1631
11/08/2020,17:00,1.16309,1.18952,1.16026,1.18867
11/15/2020,17:00,1.18867,1.19199,1.17454,1.18516
11/22/2020,17:00,1.18516,1.18937,1.18141,1.18731
11/29/2020,17:00,1.1873,1.1974,1.17997,1.1968
12/06/2020,17:00,1.19372,1.21773,1.19353,1.21326
12/13/2020,17:00,1.21326,1.21662,1.20587,1.2133
12/20/2020,17:00,1.21331,1.22726,1.2121,1.21908
12/27/2020,17:00,1.21908,1.2257,1.21296,1.22102
01/03/2021,17:00,1.22102,1.23101,1.21913,1.22488
01/10/2021,17:00,1.22489,1.23494,1.21666,1.21738
01/17/2021,17:00,1.21739,1.22227,1.20649,1.207
01/24/2021,17:00,1.20701,1.21894,1.20535,1.2176
01/31/2021,17:00,1.2176,1.21832,1.20585,1.21275
02/07/2021,17:00,1.21276,1.21326,1.19522,1.20345
02/14/2021,17:00,1.20346,1.21494,1.20196,1.21321
02/21/2021,17:00,1.2132,1.21693,1.20232,1.21205
02/28/2021,17:00,1.21206,1.22433,1.20621,1.20774
03/07/2021,17:00,1.20776,1.21132,1.18932,1.19057
03/14/2021,17:00,1.19056,1.19899,1.18355,1.19431
03/21/2021,17:00,1.19429,1.19888,1.18708,1.18934
03/28/2021,17:00,1.18933,1.19468,1.17617,1.17862
04/04/2021,17:00,1.17861,1.17939,1.1704,1.17699
04/11/2021,17:00,1.17701,1.19274,1.17379,1.18924
04/18/2021,17:00,1.18926,1.19946,1.1871,1.1956
04/25/2021,17:00,1.19561,1.21167,1.19552,1.21101
05/02/2021,17:00,1.21101,1.21498,1.20165,1.20223
05/09/2021,17:00,1.20224,1.21769,1.19859,1.21548
05/16/2021,17:00,1.21549,1.21815,1.20514,1.21315
05/23/2021,17:00,1.21316,1.22451,1.21259,1.21813
05/30/2021,17:00,1.21813,1.22664,1.21325,1.21988
06/06/2021,17:00,1.22325,1.22542,1.21039,1.21674
06/13/2021,17:00,1.21672,1.22179,1.20925,1.20996
06/20/2021,17:00,1.20994,1.21473,1.18472,1.1856
06/27/2021,17:00,1.18561,1.19751,1.18511,1.19248
07/04/2021,17:00,1.19246,1.19444,1.1807,1.1853
07/11/2021,17:00,1.1853,1.18951,1.17815,1.18692
07/18/2021,17:00,1.1869,1.18797,1.17717,1.18045
07/25/2021,17:00,1.18047,1.18304,1.17518,1.17785
08/01/2021,17:00,1.17787,1.19085,1.17669,1.18712
08/08/2021,17:00,1.18713,1.18996,1.17422,1.17591
08/15/2021,17:00,1.1759,1.18045,1.17059,1.179
08/22/2021,17:00,1.17899,1.17941,1.16638,1.172
08/29/2021,17:00,1.172,1.18097,1.17063,1.18038
09/05/2021,17:00,1.18038,1.1909,1.17827,1.18678
09/12/2021,17:00,1.18679,1.18851,1.18019,1.18048
09/19/2021,17:00,1.18049,1.18458,1.17097,1.17106
09/26/2021,17:00,1.17106,1.17555,1.16834,1.17221
10/03/2021,17:00,1.17221,1.17247,1.15624,1.15891
10/10/2021,17:00,1.15894,1.164,1.15291,1.15722
10/17/2021,17:00,1.1572,1.16242,1.15242,1.15818
10/24/2021,17:00,1.15818,1.16693,1.15717,1.16638
10/31/2021,17:00,1.16637,1.16921,1.1535,1.15513
11/07/2021,17:00,1.15516,1.16164,1.15132,1.1561
11/14/2021,17:00,1.15609,1.16087,1.14328,1.14555
11/21/2021,17:00,1.14556,1.1463,1.12499,1.1278
11/28/2021,17:00,1.12781,1.13301,1.11859,1.12727
12/05/2021,17:00,1.12726,1.13828,1.12349,1.12878
12/12/2021,17:00,1.12881,1.13547,1.12275,1.12946
12/19/2021,17:00,1.12943,1.13603,1.12215,1.12492
12/26/2021,17:00,1.12492,1.13433,1.12471,1.13186
01/02/2022,17:00,1.13186,1.13863,1.12737,1.13686
