Date,Open,High,Low,Close,Volume
20190226 092200,1.1362,1.13631,1.13619,1.13629,0
20190226 102200,1.13471,1.1349,1.13466,1.13485,0
20190226 112200,1.13696,1.13698,1.13675,1.13675,0
20190226 122200,1.13717,1.1374,1.13717,1.13728,0
20190226 132200,1.13726,1.13733,1.13726,1.13731,0
20190226 142200,1.13868,1.13868,1.1386,1.13867,0
20190226 152200,1.13937,1.13939,1.13936,1.13937,0
20190226 162200,1.13894,1.13894,1.13894,1.13894,0
20190226 172200,1.139,1.13912,1.13874,1.13886,0
20190226 182200,1.13925,1.13926,1.13921,1.13922,0
20190226 192200,1.13921,1.13922,1.13916,1.13922,0
20190226 202200,1.13867,1.13869,1.13864,1.13864,0
20190226 212200,1.13826,1.13834,1.13826,1.13834,0
20190226 222200,1.13815,1.13818,1.13814,1.13817,0
20190226 232200,1.13789,1.13789,1.13785,1.13787,0
20190227 002200,1.1377,1.13772,1.13769,1.13772,0
20190227 012200,1.13775,1.13777,1.13766,1.13767,0
20190227 022200,1.13745,1.13749,1.13744,1.13747,0
20190227 032200,1.13901,1.13931,1.139,1.13926,0
20190227 042200,1.13916,1.13917,1.13907,1.13912,0
20190227 052200,1.1393,1.13931,1.13921,1.13922,0
20190227 062200,1.14017,1.14017,1.13992,1.13997,0
20190227 072200,1.1391,1.13912,1.13902,1.13902,0
20190227 082200,1.13824,1.1383,1.13817,1.13825,0
20190227 092200,1.13884,1.13916,1.13884,1.13916,0
20190227 102200,1.13834,1.13844,1.13824,1.13831,0
20190227 112200,1.13798,1.13809,1.13793,1.13795,0
20190227 122200,1.13667,1.1367,1.13664,1.13669,0
20190227 132200,1.13734,1.13735,1.1373,1.1373,0
20190227 142200,1.1368,1.13684,1.13679,1.1368,0
20190227 152200,1.1369,1.1369,1.13688,1.13689,0
20190227 162200,1.13718,1.13719,1.13717,1.13718,0
20190227 172200,1.13696,1.13707,1.13694,1.13706,0
20190227 182200,1.13753,1.13755,1.13751,1.13752,0
20190227 192200,1.13766,1.13766,1.13756,1.13761,0
20190227 202200,1.13714,1.1372,1.13713,1.13715,0
20190227 212200,1.13783,1.13797,1.13783,1.13795,0
20190227 222200,1.13775,1.13781,1.13775,1.13775,0
20190227 232200,1.13754,1.13755,1.13753,1.13754,0
20190228 002200,1.13748,1.13755,1.13747,1.13755,0
20190228 012200,1.13736,1.13746,1.13732,1.13737,0
20190228 022200,1.13787,1.13809,1.13786,1.13796,0
20190228 032200,1.1389,1.13893,1.13879,1.13882,0
20190228 042200,1.13865,1.13866,1.13852,1.13854,0
20190228 052200,1.13991,1.13992,1.13982,1.13985,0
20190228 062200,1.1416,1.1417,1.14157,1.14169,0
20190228 072200,1.14124,1.14135,1.14114,1.14128,0
20190228 082200,1.14093,1.14109,1.14087,1.14087,0
20190228 092200,1.13863,1.13873,1.13858,1.13871,0
20190228 102200,1.13634,1.13652,1.13632,1.13647,0
20190228 112200,1.1394,1.13942,1.13922,1.13922,0
20190228 122200,1.13779,1.13784,1.13777,1.1378,0
20190228 132200,1.13831,1.13836,1.13827,1.13834,0
20190228 142200,1.13806,1.13806,1.13788,1.13792,0
20190228 152200,1.13771,1.13781,1.1377,1.13778,0
20190228 162200,1.13748,1.13749,1.13743,1.13744,0
20190228 172200,1.13708,1.13722,1.13704,1.13718,0
20190228 182200,1.13709,1.13709,1.13704,1.13704,0
20190228 192200,1.13693,1.13706,1.13693,1.137,0
20190228 202200,1.13725,1.13727,1.13722,1.13727,0
20190228 212200,1.13679,1.13684,1.13679,1.13684,0
20190228 222200,1.13718,1.13718,1.13715,1.13716,0
20190228 232200,1.13718,1.1372,1.13715,1.13718,0
20190301 002200,1.13731,1.13733,1.13729,1.1373,0
20190301 012200,1.1373,1.13732,1.1372,1.13724,0
20190301 022200,1.13659,1.13666,1.13659,1.13665,0
20190301 032200,1.13631,1.13633,1.13613,1.13627,0
20190301 042200,1.13643,1.13649,1.1364,1.1364,0
20190301 052200,1.13645,1.13652,1.13642,1.13652,0
20190301 062200,1.13755,1.13756,1.13744,1.13745,0
20190301 072200,1.1385,1.13856,1.1385,1.13854,0
20190301 082200,1.13797,1.13805,1.13791,1.13797,0
20190301 092200,1.13808,1.13827,1.13807,1.13815,0
20190301 102200,1.13956,1.13961,1.13946,1.13952,0
20190301 112200,1.13766,1.13786,1.13759,1.13781,0
20190301 122200,1.13745,1.13748,1.13732,1.13732,0
20190301 132200,1.13628,1.13632,1.13624,1.13631,0
20190301 142200,1.13583,1.13588,1.13581,1.13585,0
20190301 152200,1.13587,1.13589,1.13582,1.13589,0
20190301 162200,1.13654,1.13654,1.13648,1.13649,0
20190303 172200,1.13764,1.13765,1.13764,1.13765,0
20190303 182400,1.13771,1.13771,1.1376,1.13761,0
20190303 192400,1.13725,1.13725,1.1372,1.1372,0
20190303 202400,1.13693,1.13697,1.13692,1.13696,0
20190303 212400,1.13688,1.13697,1.13688,1.13695,0
20190303 222400,1.13626,1.13628,1.13625,1.13626,0
20190303 232400,1.13658,1.13658,1.13653,1.13653,0
20190304 002400,1.13633,1.13633,1.13626,1.13627,0
20190304 012400,1.13629,1.1365,1.13629,1.13647,0
20190304 022400,1.13654,1.13664,1.1365,1.13663,0
20190304 032400,1.13449,1.13462,1.13449,1.13455,0
20190304 042400,1.13432,1.13447,1.13431,1.13441,0
20190304 052400,1.13425,1.13425,1.13404,1.13405,0
20190304 062400,1.13398,1.13401,1.13379,1.13385,0
20190304 072400,1.13347,1.13352,1.13341,1.13351,0
20190304 082400,1.13396,1.13408,1.13388,1.13406,0
20190304 092400,1.13359,1.13364,1.13354,1.13359,0
20190304 102400,1.13205,1.13221,1.13205,1.13211,0
20190304 112400,1.13195,1.13199,1.13179,1.13179,0
20190304 122400,1.13335,1.1334,1.13331,1.13332,0
20190304 132400,1.13302,1.13302,1.13295,1.13296,0
20190304 142400,1.13264,1.13269,1.13261,1.13268,0
20190304 152400,1.13329,1.13341,1.13328,1.1334,0
20190304 162400,1.13415,1.13419,1.13412,1.13414,0
20190304 172400,1.13373,1.13382,1.13346,1.13348,0
20190304 182400,1.13375,1.13383,1.13371,1.13383,0
20190304 192400,1.13352,1.13353,1.13347,1.13348,0
20190304 202400,1.13335,1.13341,1.13335,1.1334,0
20190304 212400,1.13343,1.13343,1.13333,1.13333,0
20190304 222400,1.13372,1.13373,1.13362,1.13366,0
20190304 232400,1.13292,1.13293,1.13289,1.13291,0
20190305 002400,1.13293,1.13294,1.13292,1.13292,0
20190305 012400,1.13285,1.13293,1.13285,1.13292,0
20190305 022400,1.13226,1.13226,1.13222,1.13226,0
20190305 032400,1.13211,1.13222,1.1321,1.13221,0
20190305 042400,1.13272,1.13297,1.13272,1.13297,0
20190305 052400,1.13232,1.13239,1.13232,1.13233,0
20190305 062400,1.13296,1.13298,1.13293,1.13297,0
20190305 072400,1.1335,1.1335,1.13338,1.1334,0
20190305 082400,1.13278,1.13278,1.13265,1.13273,0
20190305 092400,1.13292,1.13296,1.13244,1.13249,0
20190305 102400,1.13018,1.13031,1.13017,1.13025,0
20190305 112400,1.12992,1.1303,1.1299,1.13026,0
20190305 122400,1.12928,1.12934,1.12928,1.12933,0
20190305 132400,1.12973,1.12992,1.1297,1.12992,0
20190305 142400,1.13079,1.13079,1.13078,1.13078,0
20190305 152400,1.13079,1.13079,1.13074,1.13074,0
20190305 162400,1.13079,1.1308,1.13079,1.1308,0
20190305 172400,1.1307,1.13072,1.1307,1.13071,0
20190305 182400,1.13055,1.13055,1.13047,1.13052,0
20190305 192400,1.13043,1.13045,1.13041,1.13042,0
20190305 202400,1.12997,1.13006,1.12996,1.13006,0
20190305 212400,1.13013,1.13016,1.13007,1.13007,0
20190305 222400,1.12959,1.12962,1.12954,1.12959,0
20190305 232400,1.12966,1.12968,1.12963,1.12964,0
20190306 002400,1.12962,1.12962,1.12961,1.12962,0
20190306 012400,1.12952,1.12955,1.12946,1.12947,0
20190306 022400,1.12982,1.12982,1.12962,1.12962,0
20190306 032400,1.13061,1.13069,1.13061,1.13068,0
20190306 042400,1.13034,1.13034,1.13022,1.13027,0
20190306 052400,1.13017,1.13022,1.13008,1.13017,0
20190306 062400,1.13041,1.13048,1.13039,1.13043,0
20190306 072400,1.1302,1.13024,1.13012,1.13023,0
20190306 082400,1.13066,1.13074,1.13055,1.1306,0
20190306 092400,1.13143,1.13144,1.13122,1.1313,0
20190306 102400,1.13094,1.13102,1.13083,1.13097,0
20190306 112400,1.13213,1.13217,1.13211,1.13217,0
20190306 122400,1.13143,1.13143,1.13127,1.1313,0
20190306 132400,1.13087,1.13091,1.13086,1.1309,0
20190306 142400,1.13077,1.13078,1.13066,1.13068,0
20190306 152400,1.13094,1.13094,1.13093,1.13093,0
20190306 162400,1.13099,1.13102,1.13098,1.13099,0
20190306 172400,1.13086,1.13091,1.13085,1.1309,0
20190306 182400,1.13107,1.13107,1.13101,1.13101,0
20190306 192400,1.13148,1.13153,1.13147,1.13147,0
20190306 202400,1.1312,1.13129,1.1312,1.13124,0
20190306 212400,1.13064,1.13074,1.13064,1.13071,0
20190306 222400,1.13057,1.13061,1.13056,1.13056,0
20190306 232400,1.1305,1.13051,1.13048,1.13049,0
20190307 002400,1.13044,1.13044,1.13041,1.13042,0
20190307 012400,1.13056,1.1306,1.13055,1.13059,0
20190307 022400,1.13037,1.13038,1.13027,1.13027,0
20190307 032400,1.13082,1.13088,1.13073,1.13076,0
20190307 042400,1.1311,1.13112,1.13101,1.13109,0
20190307 052400,1.13122,1.1313,1.13117,1.13127,0
20190307 062400,1.13148,1.13152,1.13126,1.13142,0
20190307 072400,1.13087,1.13098,1.13086,1.13093,0
20190307 082400,1.12633,1.1267,1.12629,1.12669,0
20190307 092400,1.125,1.1251,1.12499,1.12507,0
20190307 102400,1.12344,1.12347,1.12331,1.12331,0
20190307 112400,1.12269,1.12275,1.12261,1.12275,0
20190307 122400,1.12176,1.12189,1.12173,1.12182,0
20190307 132400,1.1218,1.12186,1.12171,1.12183,0
20190307 142400,1.12117,1.12119,1.1211,1.12114,0
20190307 152400,1.11873,1.11873,1.1186,1.11867,0
20190307 162400,1.11879,1.11895,1.11879,1.11891,0
20190307 172400,1.11917,1.11922,1.11913,1.11918,0
20190307 182400,1.11961,1.11965,1.1196,1.11965,0
20190307 192400,1.11921,1.11927,1.11919,1.11923,0
20190307 202400,1.11931,1.11941,1.1193,1.11934,0
20190307 212400,1.1194,1.11945,1.1194,1.11941,0
20190307 222400,1.11973,1.11978,1.11964,1.11967,0
20190307 232400,1.11957,1.11959,1.11953,1.11953,0
20190308 002400,1.11986,1.11988,1.11982,1.11983,0
20190308 012400,1.12035,1.12042,1.12034,1.12034,0
20190308 022400,1.12015,1.12045,1.12012,1.12041,0
20190308 032400,1.12052,1.12054,1.12051,1.12053,0
20190308 042400,1.12134,1.12145,1.1213,1.12137,0
20190308 052400,1.12091,1.12116,1.1209,1.12115,0
20190308 062400,1.12177,1.12181,1.1216,1.1216,0
20190308 072400,1.12138,1.12146,1.12133,1.12141,0
20190308 082400,1.12215,1.12215,1.12204,1.12208,0
20190308 092400,1.12344,1.12347,1.12324,1.12329,0
20190308 102400,1.12323,1.12343,1.12319,1.1234,0
20190308 112400,1.12415,1.12417,1.12403,1.12414,0
20190308 122400,1.12411,1.12423,1.12409,1.12416,0
20190308 132400,1.12421,1.12426,1.12413,1.12425,0
20190308 142400,1.12404,1.12405,1.12398,1.12403,0
20190308 152400,1.12389,1.12389,1.12378,1.12382,0
20190308 162400,1.12329,1.12331,1.12327,1.1233,0
20190310 162400,1.12319,1.1232,1.12318,1.12319,0
20190310 172400,1.12312,1.12313,1.1231,1.12311,0
20190310 182400,1.12349,1.12349,1.12346,1.12347,0
20190310 192400,1.12271,1.12283,1.1227,1.12282,0
20190310 202400,1.12248,1.1225,1.12242,1.12242,0
20190310 212400,1.12307,1.12308,1.12303,1.12307,0
20190310 222400,1.12329,1.12329,1.12327,1.12327,0
20190310 232400,1.12331,1.12331,1.12326,1.12327,0
20190311 002400,1.12336,1.12342,1.12336,1.12336,0
20190311 012400,1.12377,1.12385,1.12377,1.12385,0
20190311 022400,1.12392,1.12403,1.12392,1.12402,0
20190311 032400,1.12434,1.12438,1.12431,1.12437,0
20190311 042400,1.12447,1.12458,1.12447,1.12457,0
20190311 052400,1.1238,1.12389,1.12374,1.12377,0
20190311 062400,1.1241,1.12415,1.12406,1.12412,0
20190311 072400,1.12389,1.12422,1.12389,1.12418,0
20190311 082400,1.12472,1.12491,1.12468,1.12489,0
20190311 092400,1.12442,1.12442,1.12432,1.12434,0
20190311 102400,1.12335,1.12343,1.12332,1.12343,0
20190311 112400,1.12314,1.12316,1.12302,1.12302,0
20190311 122400,1.12369,1.1237,1.12356,1.12357,0
20190311 132400,1.12406,1.12406,1.12392,1.12395,0
20190311 142400,1.12451,1.12453,1.12447,1.12451,0
20190311 152400,1.12423,1.12426,1.12423,1.12423,0
20190311 162400,1.12449,1.12468,1.12449,1.12459,0
20190311 172400,1.12613,1.12619,1.12609,1.12611,0
20190311 182400,1.12635,1.12635,1.12618,1.12629,0
20190311 192400,1.12597,1.12599,1.12585,1.12585,0
20190311 202400,1.12597,1.12597,1.12596,1.12596,0
20190311 212400,1.12592,1.12592,1.12591,1.12591,0
20190311 222400,1.12647,1.12647,1.12645,1.12647,0
20190311 232400,1.12591,1.12592,1.12583,1.12586,0
20190312 002400,1.12538,1.12538,1.12531,1.12531,0
20190312 012400,1.12552,1.12553,1.12551,1.12552,0
20190312 022400,1.12572,1.12572,1.12562,1.12564,0
20190312 032400,1.12658,1.12662,1.12646,1.12648,0
20190312 042400,1.12781,1.12798,1.12781,1.12798,0
20190312 052400,1.12721,1.12725,1.12716,1.12721,0
20190312 062400,1.12535,1.12549,1.12507,1.12518,0
20190312 072400,1.1264,1.1266,1.1264,1.12655,0
20190312 082400,1.12776,1.12779,1.12755,1.12755,0
20190312 092400,1.12736,1.12746,1.12736,1.12741,0
20190312 102400,1.12892,1.12908,1.12885,1.12902,0
20190312 112400,1.12857,1.1286,1.12841,1.12853,0
20190312 122400,1.12904,1.12904,1.12901,1.12904,0
20190312 132400,1.12945,1.1298,1.12945,1.1298,0
20190312 142400,1.12962,1.12983,1.1296,1.12975,0
20190312 152400,1.12958,1.12958,1.12955,1.12955,0
20190312 162400,1.12882,1.12882,1.12875,1.12877,0
20190312 172400,1.12891,1.12895,1.12889,1.12895,0
20190312 182400,1.12875,1.12877,1.1287,1.12877,0
20190312 192400,1.12894,1.12895,1.12894,1.12894,0
20190312 202400,1.12897,1.12899,1.12895,1.12895,0
20190312 212400,1.12869,1.12869,1.12857,1.12866,0
20190312 222400,1.12846,1.12846,1.12845,1.12845,0
20190312 232400,1.12855,1.12857,1.12855,1.12856,0
20190313 002400,1.12838,1.12838,1.12834,1.12835,0
20190313 012400,1.12848,1.12848,1.12846,1.12847,0
20190313 022400,1.12839,1.12857,1.12834,1.12855,0
20190313 032400,1.12878,1.1288,1.12876,1.12877,0
20190313 042400,1.12957,1.12962,1.12948,1.12961,0
20190313 052400,1.12975,1.12975,1.12968,1.12969,0
20190313 062400,1.12963,1.12965,1.1296,1.12964,0
20190313 072400,1.13019,1.1302,1.13007,1.13012,0
20190313 082400,1.12997,1.13014,1.12997,1.13008,0
20190313 092400,1.13114,1.13119,1.13112,1.13115,0
20190313 102400,1.13045,1.13057,1.13038,1.13056,0
20190313 112400,1.13043,1.13051,1.13036,1.1304,0
20190313 122400,1.1303,1.13034,1.13029,1.1303,0
20190313 132400,1.13055,1.13056,1.1305,1.13053,0
20190313 142400,1.13286,1.13286,1.13273,1.13275,0
20190313 152400,1.13297,1.13298,1.13286,1.13292,0
20190313 162400,1.13278,1.13278,1.13273,1.13275,0
20190313 172400,1.13331,1.13332,1.13331,1.13332,0
20190313 182400,1.13339,1.13339,1.13338,1.13338,0
20190313 192400,1.13304,1.13304,1.13299,1.133,0
20190313 202400,1.13248,1.13251,1.13246,1.1325,0
20190313 212400,1.13299,1.13299,1.13289,1.13291,0
20190313 222400,1.13246,1.1325,1.13246,1.1325,0
20190313 232400,1.13214,1.13219,1.13213,1.13216,0
20190314 002400,1.13224,1.13224,1.1322,1.13221,0
20190314 012400,1.13162,1.13166,1.13159,1.13164,0
20190314 022400,1.13182,1.1319,1.13179,1.13188,0
20190314 032400,1.13291,1.13307,1.13291,1.13296,0
20190314 042400,1.132,1.13207,1.13194,1.13197,0
20190314 052400,1.13082,1.13088,1.13078,1.13086,0
20190314 062400,1.13081,1.13083,1.13075,1.13076,0
20190314 072400,1.13075,1.13088,1.13075,1.13085,0
20190314 082400,1.12967,1.12971,1.12958,1.12959,0
20190314 092400,1.1297,1.12977,1.12968,1.12971,0
20190314 102400,1.13006,1.13008,1.12996,1.12996,0
20190314 112400,1.13018,1.1302,1.13014,1.13019,0
20190314 122400,1.13007,1.13008,1.1299,1.12992,0
20190314 132400,1.13047,1.13076,1.13046,1.1306,0
20190314 142400,1.12996,1.13001,1.12994,1.13001,0
20190314 152400,1.13016,1.13018,1.13016,1.13017,0
20190314 162400,1.13007,1.13028,1.12998,1.13025,0
20190314 172400,1.13092,1.13092,1.13083,1.13083,0
20190314 182400,1.13051,1.13053,1.13048,1.1305,0
20190314 192400,1.13065,1.1307,1.13065,1.13065,0
20190314 202400,1.13077,1.13077,1.13072,1.13072,0
20190314 212400,1.13139,1.13155,1.13138,1.13155,0
20190314 222400,1.13199,1.13202,1.13199,1.13201,0
20190314 232400,1.13169,1.13173,1.13169,1.13173,0
20190315 002400,1.13159,1.1316,1.13159,1.1316,0
20190315 012400,1.13177,1.13178,1.13176,1.13177,0
20190315 022400,1.13164,1.13165,1.13161,1.13163,0
20190315 032400,1.13252,1.13257,1.13248,1.13256,0
20190315 042400,1.13191,1.13198,1.13191,1.13197,0
20190315 052400,1.13227,1.13227,1.13221,1.13225,0
20190315 062400,1.13202,1.13202,1.13192,1.13196,0
20190315 072400,1.13138,1.1314,1.1313,1.13131,0
20190315 082400,1.13141,1.1315,1.13141,1.13147,0
20190315 092400,1.13407,1.13414,1.13396,1.13396,0
20190315 102400,1.13327,1.13327,1.13301,1.13322,0
20190315 112400,1.13278,1.13278,1.13266,1.13276,0
20190315 122400,1.13183,1.13191,1.1318,1.1319,0
20190315 132400,1.13225,1.13225,1.13217,1.13218,0
20190315 142400,1.13194,1.13199,1.13189,1.13199,0
20190315 152400,1.1321,1.13217,1.13209,1.13212,0
20190317 162600,1.13224,1.13225,1.13224,1.13225,0
20190317 172600,1.1325,1.1325,1.1325,1.1325,0
20190317 182600,1.13195,1.13196,1.13193,1.13194,0
20190317 192600,1.13221,1.13221,1.13217,1.13219,0
20190317 202600,1.13235,1.13245,1.13235,1.13241,0
20190317 212600,1.1325,1.13254,1.13249,1.1325,0
20190317 222600,1.13361,1.1337,1.1336,1.1337,0
20190317 232600,1.13348,1.13356,1.13347,1.13348,0
20190318 002600,1.13359,1.13359,1.13358,1.13358,0
20190318 012600,1.13395,1.13396,1.13391,1.13392,0
20190318 022600,1.1339,1.13402,1.13389,1.13392,0
20190318 032600,1.13477,1.13483,1.13461,1.13468,0
20190318 042600,1.13449,1.13453,1.13437,1.1345,0
20190318 052600,1.13517,1.13523,1.13516,1.13522,0
20190318 062600,1.13564,1.13568,1.13563,1.13563,0
20190318 072600,1.1355,1.13557,1.1355,1.13553,0
20190318 082600,1.13474,1.13475,1.13449,1.13458,0
20190318 092600,1.13435,1.13446,1.13435,1.13445,0
20190318 102600,1.13364,1.13383,1.13361,1.13381,0
20190318 112600,1.13355,1.13361,1.1335,1.13361,0
20190318 122600,1.13256,1.13265,1.13256,1.1326,0
20190318 132600,1.13285,1.13287,1.13276,1.13285,0
20190318 142600,1.13369,1.13372,1.13369,1.13371,0
20190318 152600,1.1341,1.13411,1.13409,1.1341,0
20190318 162600,1.13376,1.13377,1.13376,1.13377,0
20190318 172600,1.13363,1.13363,1.13362,1.13362,0
20190318 182600,1.13358,1.13358,1.13357,1.13358,0
20190318 192600,1.13348,1.13356,1.13347,1.13356,0
20190318 202600,1.13403,1.13405,1.13403,1.13403,0
20190318 212600,1.13404,1.13411,1.13403,1.13408,0
20190318 222600,1.13439,1.13443,1.13438,1.13442,0
20190318 232600,1.13466,1.13466,1.13465,1.13465,0
20190319 002600,1.13444,1.13445,1.1344,1.13441,0
20190319 012600,1.13466,1.13467,1.13463,1.13466,0
20190319 022600,1.13456,1.13464,1.13456,1.13462,0
20190319 032600,1.13559,1.13573,1.13556,1.13556,0
20190319 042600,1.13522,1.13523,1.13521,1.13522,0
20190319 052600,1.13502,1.13502,1.13494,1.13496,0
20190319 062600,1.13567,1.13573,1.13565,1.13565,0
20190319 072600,1.13592,1.13597,1.13581,1.13582,0
20190319 082600,1.13527,1.13528,1.13513,1.13513,0
20190319 092600,1.13426,1.13456,1.13425,1.13455,0
20190319 102600,1.13571,1.13586,1.1357,1.1358,0
20190319 112600,1.13522,1.13523,1.1351,1.13518,0
20190319 122600,1.13526,1.13527,1.13518,1.13521,0
20190319 132600,1.13532,1.13532,1.13523,1.13523,0
20190319 142600,1.13543,1.13545,1.13543,1.13543,0
20190319 152600,1.1353,1.13534,1.13528,1.13531,0
20190319 162600,1.13503,1.13518,1.13501,1.13515,0
20190319 172700,1.13516,1.13525,1.13515,1.13518,0
20190319 182700,1.1352,1.13524,1.13519,1.13524,0
20190319 192700,1.13544,1.13544,1.13541,1.13543,0
20190319 202700,1.13465,1.13466,1.13456,1.13456,0
20190319 212700,1.13474,1.13474,1.1347,1.13472,0
20190319 222700,1.13455,1.1346,1.13455,1.13457,0
20190319 232700,1.13477,1.1348,1.13477,1.1348,0
20190320 002700,1.13456,1.13461,1.13455,1.1346,0
20190320 012700,1.13458,1.1346,1.13458,1.1346,0
20190320 022700,1.13495,1.13495,1.13482,1.13484,0
20190320 032700,1.1345,1.13464,1.1344,1.13464,0
20190320 042700,1.13471,1.13471,1.13463,1.13466,0
20190320 052700,1.13514,1.13516,1.13504,1.13506,0
20190320 062700,1.13513,1.13516,1.13507,1.13512,0
20190320 072700,1.1362,1.13629,1.13619,1.13628,0
20190320 082700,1.13592,1.13595,1.1359,1.13592,0
20190320 092700,1.13591,1.13594,1.13577,1.13593,0
20190320 102700,1.1358,1.13583,1.13576,1.13579,0
20190320 112700,1.13526,1.13545,1.13525,1.13541,0
20190320 122700,1.13516,1.13518,1.13514,1.13517,0
20190320 132700,1.14205,1.14248,1.14205,1.14213,0
20190320 142700,1.14268,1.14274,1.14238,1.14253,0
20190320 152700,1.14127,1.14133,1.14116,1.14132,0
20190320 162700,1.14144,1.14146,1.14144,1.14145,0
20190320 172700,1.14231,1.14232,1.1423,1.1423,0
20190320 182700,1.14267,1.14267,1.1426,1.1426,0
20190320 192700,1.14287,1.14288,1.14285,1.14286,0
20190320 202700,1.14314,1.14317,1.14311,1.14314,0
20190320 212700,1.14316,1.14317,1.14309,1.14311,0
20190320 222700,1.14257,1.1426,1.14256,1.1426,0
20190320 232700,1.14238,1.14245,1.14238,1.14244,0
20190321 002700,1.14202,1.14204,1.14201,1.14202,0
20190321 012700,1.14203,1.14204,1.1419,1.1419,0
20190321 022700,1.14272,1.14287,1.1427,1.1427,0
20190321 032700,1.13975,1.13975,1.13926,1.13929,0
20190321 042700,1.14031,1.14041,1.1403,1.14034,0
20190321 052700,1.13999,1.14003,1.13988,1.14,0
20190321 062700,1.13864,1.13867,1.13855,1.13863,0
20190321 072700,1.13932,1.13956,1.13924,1.13955,0
20190321 082700,1.1387,1.13887,1.13865,1.13886,0
20190321 092700,1.13792,1.13816,1.1379,1.13812,0
20190321 102700,1.13707,1.13712,1.13698,1.13707,0
20190321 112700,1.13465,1.13466,1.1344,1.13451,0
20190321 122700,1.13445,1.13461,1.13445,1.13458,0
20190321 132700,1.13593,1.13607,1.13589,1.13607,0
20190321 142700,1.1359,1.13594,1.13586,1.13594,0
20190321 152700,1.13681,1.13684,1.13676,1.13679,0
20190321 162700,1.1378,1.13784,1.13779,1.13783,0
20190321 172700,1.13747,1.13749,1.13747,1.13747,0
20190321 182700,1.13759,1.13771,1.13759,1.13768,0
20190321 192700,1.13683,1.13683,1.13658,1.1366,0
20190321 202700,1.13669,1.13669,1.13662,1.13665,0
20190321 212700,1.13741,1.13747,1.13741,1.13741,0
20190321 222700,1.13757,1.13758,1.13755,1.13757,0
20190321 232700,1.13746,1.13746,1.13744,1.13745,0
20190322 002700,1.1377,1.13771,1.1377,1.1377,0
20190322 012700,1.13799,1.13799,1.13788,1.1379,0
20190322 022700,1.13833,1.13848,1.13833,1.13838,0
20190322 032700,1.13692,1.13708,1.13682,1.13682,0
20190322 042700,1.12962,1.13009,1.12953,1.13008,0
20190322 052700,1.13049,1.1306,1.13046,1.13046,0
20190322 062700,1.1305,1.13053,1.13026,1.13027,0
20190322 072700,1.13003,1.13034,1.13003,1.13027,0
20190322 082700,1.12997,1.13015,1.12989,1.13014,0
20190322 092700,1.1287,1.12904,1.12868,1.12881,0
20190322 102700,1.12847,1.12854,1.12833,1.12836,0
20190322 112700,1.1292,1.12921,1.12905,1.12916,0
20190322 122700,1.12871,1.12879,1.1287,1.12874,0
20190322 132700,1.12842,1.12856,1.12841,1.12854,0
20190322 142700,1.13003,1.1301,1.13002,1.13003,0
20190322 152700,1.12974,1.12976,1.12972,1.12973,0
20190324 163200,1.12959,1.12975,1.12956,1.12965,0
20190324 173200,1.12963,1.12963,1.12962,1.12962,0
20190324 183200,1.12955,1.12955,1.12952,1.12954,0
20190324 193200,1.12939,1.12943,1.12939,1.12943,0
20190324 203200,1.12934,1.12935,1.12928,1.12928,0
20190324 213200,1.12972,1.12977,1.1297,1.1297,0
20190324 223200,1.12972,1.12975,1.12971,1.12975,0
20190324 233200,1.13002,1.13002,1.13001,1.13001,0
20190325 003200,1.13006,1.13009,1.13005,1.13009,0
20190325 013200,1.1303,1.13035,1.13029,1.13031,0
20190325 023200,1.13045,1.13054,1.13043,1.1305,0
20190325 033200,1.12997,1.13017,1.12996,1.13016,0
20190325 043200,1.13177,1.13183,1.13176,1.13182,0
20190325 053200,1.13144,1.13151,1.13139,1.1315,0
20190325 063200,1.13075,1.13077,1.1306,1.13065,0
20190325 073200,1.13216,1.13218,1.1321,1.1321,0
20190325 083200,1.13158,1.13158,1.13139,1.1314,0
20190325 093200,1.1318,1.13193,1.13167,1.13167,0
20190325 103200,1.13293,1.133,1.1329,1.13294,0
20190325 113200,1.1312,1.13135,1.13115,1.13134,0
20190325 123200,1.1311,1.13112,1.13106,1.13112,0
20190325 133200,1.13203,1.13205,1.13179,1.1318,0
20190325 143200,1.13119,1.13121,1.13117,1.13121,0
20190325 153200,1.13115,1.13121,1.13115,1.13118,0
20190325 163200,1.13132,1.13141,1.13118,1.13127,0
20190325 173200,1.13163,1.13163,1.13153,1.13153,0
20190325 183200,1.13145,1.13148,1.13145,1.13147,0
20190325 193200,1.13145,1.13147,1.13144,1.13144,0
20190325 203200,1.13174,1.13177,1.13171,1.13174,0
20190325 213200,1.13151,1.13155,1.1315,1.13151,0
20190325 223200,1.13152,1.13153,1.13151,1.13151,0
20190325 233200,1.1315,1.13151,1.13149,1.1315,0
20190326 003200,1.13093,1.13101,1.13092,1.13095,0
20190326 013200,1.13101,1.13105,1.13097,1.13104,0
20190326 023200,1.13127,1.13131,1.13124,1.13128,0
20190326 033200,1.13056,1.13062,1.13056,1.13059,0
20190326 043200,1.13099,1.13123,1.13093,1.13122,0
20190326 053200,1.13187,1.13189,1.13173,1.13186,0
20190326 063200,1.13166,1.1317,1.13159,1.13164,0
20190326 073200,1.12988,1.13016,1.12987,1.13002,0
20190326 083200,1.12912,1.12913,1.12889,1.12892,0
20190326 093200,1.12914,1.12915,1.12894,1.12899,0
