Date,Time,Open,High,Low,Close
11/24/2015,17:00,1.0629,1.06769,1.06195,1.06564
11/25/2015,17:00,1.06566,1.06892,1.0566,1.06206
11/26/2015,17:00,1.06207,1.06237,1.05998,1.0607
11/27/2015,17:00,1.06073,1.0638,1.05685,1.059
11/28/2015,17:00,1.06073,1.0638,1.05685,1.059
11/29/2015,17:00,1.05881,1.05939,1.05704,1.05857
11/30/2015,17:00,1.05856,1.05968,1.05578,1.05741
12/01/2015,17:00,1.05744,1.0637,1.05744,1.06139
12/02/2015,17:00,1.06138,1.06321,1.05508,1.05923
12/03/2015,17:00,1.05923,1.09811,1.05223,1.09397
12/04/2015,17:00,1.09398,1.09505,1.08359,1.08832
12/05/2015,17:00,1.09398,1.09505,1.08359,1.08832
12/06/2015,17:00,1.08725,1.08876,1.0854,1.08627
12/07/2015,17:00,1.08627,1.08725,1.0796,1.08454
12/08/2015,17:00,1.08451,1.09141,1.08404,1.09114
12/09/2015,17:00,1.09119,1.10425,1.09063,1.10057
12/10/2015,17:00,1.10057,1.10076,1.09251,1.09363
12/11/2015,17:00,1.09362,1.10308,1.09344,1.09886
12/12/2015,17:00,1.09362,1.10308,1.09344,1.09886
12/13/2015,17:00,1.09823,1.09931,1.09541,1.09606
12/14/2015,17:00,1.09607,1.10486,1.09455,1.10225
12/15/2015,17:00,1.10224,1.10594,1.09045,1.09359
12/16/2015,17:00,1.09359,1.1011,1.08319,1.08502
12/17/2015,17:00,1.08503,1.0878,1.08027,1.08467
12/18/2015,17:00,1.08464,1.08744,1.0805,1.08652
12/19/2015,17:00,1.08464,1.08744,1.0805,1.08652
12/20/2015,17:00,1.08531,1.08828,1.0847,1.08699
12/21/2015,17:00,1.08698,1.09389,1.08478,1.09206
12/22/2015,17:00,1.09205,1.09841,1.09021,1.09378
12/23/2015,17:00,1.09377,1.09421,1.08701,1.09332
12/24/2015,17:00,1.09332,1.09676,1.09291,1.0963
12/25/2015,17:00,1.09332,1.09676,1.09291,1.0963
12/26/2015,17:00,1.09332,1.09676,1.09291,1.0963
12/27/2015,17:00,1.09676,1.09786,1.09547,1.0975
12/28/2015,17:00,1.0975,1.09924,1.09557,1.09731
12/29/2015,17:00,1.09729,1.09915,1.08992,1.09309
12/30/2015,17:00,1.09311,1.09436,1.09018,1.09332
12/31/2015,17:00,1.09333,1.09351,1.08527,1.08545
01/01/2016,17:00,1.09333,1.09351,1.08527,1.08545
01/02/2016,17:00,1.09333,1.09351,1.08527,1.08545
01/03/2016,17:00,1.08701,1.08834,1.08272,1.08793
01/04/2016,17:00,1.08794,1.09464,1.07811,1.08226
01/05/2016,17:00,1.08227,1.08365,1.07106,1.07492
01/06/2016,17:00,1.07492,1.08255,1.07185,1.08234
01/07/2016,17:00,1.08239,1.09401,1.0771,1.08742
01/08/2016,17:00,1.08743,1.093,1.0803,1.09218
01/09/2016,17:00,1.08743,1.093,1.0803,1.09218
01/10/2016,17:00,1.0917,1.09698,1.0908,1.09138
01/11/2016,17:00,1.09135,1.09337,1.08411,1.08821
01/12/2016,17:00,1.08821,1.09001,1.0811,1.08278
01/13/2016,17:00,1.08276,1.08966,1.08048,1.08915
01/14/2016,17:00,1.08915,1.0943,1.08345,1.08829
01/15/2016,17:00,1.0883,1.09845,1.08608,1.09139
01/16/2016,17:00,1.0883,1.09845,1.08608,1.09139
01/17/2016,17:00,1.09228,1.09272,1.0887,1.0896
01/18/2016,17:00,1.08958,1.09093,1.08687,1.08878
01/19/2016,17:00,1.08878,1.09549,1.08592,1.09538
01/20/2016,17:00,1.09537,1.09758,1.08671,1.08907
01/21/2016,17:00,1.08906,1.0921,1.07777,1.08342
01/22/2016,17:00,1.08342,1.08628,1.07891,1.07954
01/23/2016,17:00,1.08342,1.08628,1.07891,1.07954
01/24/2016,17:00,1.07913,1.0817,1.07882,1.0811
01/25/2016,17:00,1.08111,1.08593,1.08059,1.08512
01/26/2016,17:00,1.08511,1.08744,1.08186,1.08601
01/27/2016,17:00,1.08599,1.09163,1.08527,1.08843
01/28/2016,17:00,1.08842,1.09675,1.08696,1.09286
01/29/2016,17:00,1.09286,1.09286,1.08099,1.0828
01/30/2016,17:00,1.09286,1.09286,1.08099,1.0828
01/31/2016,17:00,1.08302,1.08523,1.08149,1.08479
02/01/2016,17:00,1.08481,1.09189,1.08409,1.09154
02/02/2016,17:00,1.09152,1.09398,1.08923,1.0914
02/03/2016,17:00,1.09141,1.11454,1.09036,1.10873
02/04/2016,17:00,1.10873,1.12392,1.10695,1.11956
02/05/2016,17:00,1.11955,1.12449,1.11088,1.11541
02/06/2016,17:00,1.11955,1.12449,1.11088,1.11541
02/07/2016,17:00,1.11408,1.11497,1.11282,1.11321
02/08/2016,17:00,1.11321,1.12375,1.10864,1.12083
02/09/2016,17:00,1.12083,1.13381,1.11623,1.1294
02/10/2016,17:00,1.12938,1.13201,1.11602,1.12926
02/11/2016,17:00,1.12925,1.13765,1.12749,1.12974
02/12/2016,17:00,1.12975,1.13248,1.1214,1.1253
02/13/2016,17:00,1.12975,1.13248,1.1214,1.1253
02/14/2016,17:00,1.12346,1.12497,1.12126,1.12219
02/15/2016,17:00,1.1222,1.12295,1.11278,1.11519
02/16/2016,17:00,1.1152,1.1193,1.11186,1.11679
02/17/2016,17:00,1.1168,1.11789,1.11058,1.11376
02/18/2016,17:00,1.11376,1.11495,1.10709,1.11259
02/19/2016,17:00,1.1126,1.11394,1.10667,1.11273
02/20/2016,17:00,1.1126,1.11394,1.10667,1.11273
02/21/2016,17:00,1.11089,1.11244,1.11039,1.11091
02/22/2016,17:00,1.11092,1.11189,1.1003,1.10432
02/23/2016,17:00,1.10432,1.10525,1.099,1.10161
02/24/2016,17:00,1.10161,1.10462,1.09572,1.10316
02/25/2016,17:00,1.10316,1.10682,1.09866,1.10605
02/26/2016,17:00,1.10603,1.10665,1.09116,1.09292
02/27/2016,17:00,1.10603,1.10665,1.09116,1.09292
02/28/2016,17:00,1.0912,1.09377,1.09115,1.09338
02/29/2016,17:00,1.09338,1.09624,1.08593,1.08816
03/01/2016,17:00,1.08816,1.08936,1.08341,1.08579
03/02/2016,17:00,1.08581,1.08758,1.08254,1.08586
03/03/2016,17:00,1.08588,1.09728,1.08535,1.09462
03/04/2016,17:00,1.0946,1.10435,1.09031,1.10028
03/05/2016,17:00,1.0946,1.10435,1.09031,1.10028
03/06/2016,17:00,1.09884,1.09973,1.09837,1.09898
03/07/2016,17:00,1.09898,1.10285,1.094,1.10155
03/08/2016,17:00,1.10155,1.10579,1.09673,1.09731
03/09/2016,17:00,1.09732,1.10348,1.0946,1.09766
03/10/2016,17:00,1.09765,1.12179,1.08221,1.11676
03/11/2016,17:00,1.11676,1.11933,1.10803,1.11537
03/12/2016,17:00,1.11676,1.11933,1.10803,1.11537
03/13/2016,17:00,1.11372,1.11757,1.11354,1.11578
03/14/2016,17:00,1.11579,1.11665,1.10778,1.11098
03/15/2016,17:00,1.11097,1.11249,1.10721,1.11009
03/16/2016,17:00,1.11009,1.12427,1.10578,1.1222
03/17/2016,17:00,1.12221,1.13425,1.12163,1.1319
03/18/2016,17:00,1.1319,1.13203,1.12559,1.12693
03/19/2016,17:00,1.1319,1.13203,1.12559,1.12693
03/20/2016,17:00,1.12637,1.12847,1.12576,1.12723
03/21/2016,17:00,1.12722,1.12845,1.12295,1.1259
03/22/2016,17:00,1.12589,1.12601,1.11881,1.12107
03/23/2016,17:00,1.12108,1.12108,1.11593,1.11762
03/24/2016,17:00,1.11762,1.11875,1.11442,1.11596
03/25/2016,17:00,1.11597,1.11755,1.1156,1.11622
03/26/2016,17:00,1.11597,1.11755,1.1156,1.11622
03/27/2016,17:00,1.11604,1.11661,1.11528,1.11631
03/28/2016,17:00,1.11631,1.122,1.11575,1.1195
03/29/2016,17:00,1.1195,1.13033,1.11688,1.12918
03/30/2016,17:00,1.12918,1.13651,1.12912,1.13146
03/31/2016,17:00,1.13144,1.14119,1.13101,1.13776
04/01/2016,17:00,1.13776,1.14378,1.13347,1.1394
04/02/2016,17:00,1.13776,1.14378,1.13347,1.1394
04/03/2016,17:00,1.14,1.14126,1.13866,1.13872
04/04/2016,17:00,1.13873,1.14095,1.13573,1.13958
04/05/2016,17:00,1.13958,1.14011,1.13359,1.13668
04/06/2016,17:00,1.13668,1.14315,1.13267,1.13969
04/07/2016,17:00,1.13968,1.14538,1.13376,1.13668
04/08/2016,17:00,1.13668,1.14193,1.13489,1.13919
04/09/2016,17:00,1.13668,1.14193,1.13489,1.13919
04/10/2016,17:00,1.1413,1.14258,1.13951,1.14116
04/11/2016,17:00,1.1412,1.14472,1.13721,1.14053
04/12/2016,17:00,1.14052,1.14648,1.13458,1.13696
04/13/2016,17:00,1.13694,1.13713,1.12539,1.1266
04/14/2016,17:00,1.12658,1.12946,1.12337,1.12619
04/15/2016,17:00,1.12618,1.1317,1.12458,1.12834
04/16/2016,17:00,1.12618,1.1317,1.12458,1.12834
04/17/2016,17:00,1.13008,1.1307,1.12763,1.12834
04/18/2016,17:00,1.12839,1.1332,1.12736,1.13229
04/19/2016,17:00,1.13227,1.13845,1.1315,1.13628
04/20/2016,17:00,1.13627,1.13877,1.12869,1.12956
04/21/2016,17:00,1.12954,1.13987,1.12696,1.13009
04/22/2016,17:00,1.1301,1.13052,1.12177,1.12177
04/23/2016,17:00,1.1301,1.13052,1.12177,1.12177
04/24/2016,17:00,1.12177,1.12469,1.12177,1.12441
04/25/2016,17:00,1.12442,1.12781,1.1231,1.12698
04/26/2016,17:00,1.12696,1.13397,1.12562,1.13045
04/27/2016,17:00,1.13044,1.13611,1.12714,1.1328
04/28/2016,17:00,1.13281,1.13889,1.13104,1.13838
04/29/2016,17:00,1.13841,1.14593,1.13698,1.14509
04/30/2016,17:00,1.13841,1.14593,1.13698,1.14509
05/01/2016,17:00,1.14596,1.14814,1.14528,1.14669
05/02/2016,17:00,1.14668,1.15417,1.14481,1.15316
05/03/2016,17:00,1.15316,1.1616,1.14766,1.14803
05/04/2016,17:00,1.14804,1.15292,1.14664,1.14879
05/05/2016,17:00,1.1488,1.14936,1.1386,1.14021
05/06/2016,17:00,1.14022,1.14787,1.13866,1.14034
05/07/2016,17:00,1.14022,1.14787,1.13866,1.14034
05/08/2016,17:00,1.13959,1.14049,1.138,1.14016
05/09/2016,17:00,1.14016,1.14197,1.13707,1.13793
05/10/2016,17:00,1.13792,1.14097,1.13586,1.13837
05/11/2016,17:00,1.13837,1.14465,1.13797,1.14224
05/12/2016,17:00,1.14222,1.14274,1.13666,1.13742
05/13/2016,17:00,1.13743,1.13765,1.12829,1.13081
05/14/2016,17:00,1.13743,1.13765,1.12829,1.13081
05/15/2016,17:00,1.13114,1.13196,1.13019,1.13068
05/16/2016,17:00,1.13069,1.13422,1.13063,1.1318
05/17/2016,17:00,1.1318,1.13482,1.12843,1.1287
05/18/2016,17:00,1.12871,1.12927,1.12142,1.12217
05/19/2016,17:00,1.12217,1.12298,1.11799,1.12062
05/20/2016,17:00,1.12069,1.1237,1.12004,1.12226
05/21/2016,17:00,1.12069,1.1237,1.12004,1.12226
05/22/2016,17:00,1.1206,1.12428,1.1206,1.12361
05/23/2016,17:00,1.12362,1.12392,1.11875,1.12068
05/24/2016,17:00,1.12069,1.12268,1.11325,1.11563
05/25/2016,17:00,1.11563,1.11866,1.11288,1.11811
05/26/2016,17:00,1.11812,1.12166,1.1159,1.11884
05/27/2016,17:00,1.11883,1.12006,1.11103,1.11108
05/28/2016,17:00,1.11883,1.12006,1.11103,1.11108
05/29/2016,17:00,1.11127,1.11155,1.10977,1.11036
05/30/2016,17:00,1.11036,1.11545,1.11005,1.11506
05/31/2016,17:00,1.11504,1.11733,1.11141,1.11237
06/01/2016,17:00,1.11234,1.12136,1.11162,1.12087
06/02/2016,17:00,1.12089,1.12202,1.11421,1.11562
06/03/2016,17:00,1.11562,1.13737,1.11367,1.13664
06/04/2016,17:00,1.11562,1.13737,1.11367,1.13664
06/05/2016,17:00,1.13538,1.13722,1.13366,1.13396
06/06/2016,17:00,1.13396,1.13925,1.13257,1.13553
06/07/2016,17:00,1.13553,1.13803,1.13388,1.13648
06/08/2016,17:00,1.13648,1.14155,1.13612,1.14033
06/09/2016,17:00,1.14034,1.14068,1.1292,1.12986
06/10/2016,17:00,1.12986,1.13213,1.12453,1.12486
06/11/2016,17:00,1.12986,1.13213,1.12453,1.12486
06/12/2016,17:00,1.12488,1.12553,1.12321,1.12524
06/13/2016,17:00,1.12526,1.13028,1.12375,1.12935
06/14/2016,17:00,1.12934,1.12947,1.11889,1.12085
06/15/2016,17:00,1.12085,1.12985,1.1198,1.12639
06/16/2016,17:00,1.12639,1.12948,1.11308,1.12582
06/17/2016,17:00,1.12582,1.12962,1.12227,1.12744
06/18/2016,17:00,1.12582,1.12962,1.12227,1.12744
06/19/2016,17:00,1.13291,1.13779,1.13084,1.13741
06/20/2016,17:00,1.1374,1.13826,1.13021,1.13295
06/21/2016,17:00,1.13296,1.13494,1.12366,1.12679
06/22/2016,17:00,1.12675,1.135,1.12536,1.1345
06/23/2016,17:00,1.13451,1.14283,1.09116,1.09716
06/24/2016,17:00,1.0974,1.1189,1.09351,1.11162
06/25/2016,17:00,1.0974,1.1189,1.09351,1.11162
06/26/2016,17:00,1.1007,1.10752,1.09841,1.10287
06/27/2016,17:00,1.10289,1.10835,1.09706,1.10564
06/28/2016,17:00,1.10565,1.11116,1.10347,1.10671
06/29/2016,17:00,1.1067,1.11305,1.10516,1.11031
06/30/2016,17:00,1.11032,1.11542,1.10243,1.10903
07/01/2016,17:00,1.10902,1.11694,1.10719,1.11338
07/02/2016,17:00,1.10902,1.11694,1.10719,1.11338
07/03/2016,17:00,1.11312,1.11443,1.11249,1.11376
07/04/2016,17:00,1.11376,1.11594,1.10977,1.11326
07/05/2016,17:00,1.11326,1.11851,1.1036,1.10518
07/06/2016,17:00,1.10519,1.11116,1.1029,1.10961
07/07/2016,17:00,1.10962,1.1107,1.10523,1.10813
07/08/2016,17:00,1.10815,1.11202,1.10019,1.10518
07/09/2016,17:00,1.10815,1.11202,1.10019,1.10518
07/10/2016,17:00,1.10475,1.10555,1.10338,1.1054
07/11/2016,17:00,1.10541,1.10909,1.10157,1.10774
07/12/2016,17:00,1.10774,1.11258,1.10533,1.10616
07/13/2016,17:00,1.10618,1.11198,1.10417,1.11046
07/14/2016,17:00,1.11048,1.11647,1.10885,1.11305
07/15/2016,17:00,1.11305,1.11488,1.10241,1.10279
07/16/2016,17:00,1.11305,1.11488,1.10241,1.10279
07/17/2016,17:00,1.10469,1.10712,1.10445,1.1064
07/18/2016,17:00,1.10641,1.10841,1.10374,1.10781
07/19/2016,17:00,1.10782,1.10783,1.09973,1.10113
07/20/2016,17:00,1.10114,1.10439,1.09814,1.10362
07/21/2016,17:00,1.10362,1.10595,1.09795,1.10241
07/22/2016,17:00,1.10242,1.10408,1.09555,1.09729
07/23/2016,17:00,1.10242,1.10408,1.09555,1.09729
07/24/2016,17:00,1.09725,1.09752,1.09519,1.09721
07/25/2016,17:00,1.09719,1.09987,1.09607,1.09875
07/26/2016,17:00,1.09874,1.10296,1.09781,1.09979
07/27/2016,17:00,1.09982,1.10767,1.09611,1.10728
07/28/2016,17:00,1.10728,1.11193,1.10638,1.10906
07/29/2016,17:00,1.10905,1.11972,1.10739,1.11737
07/30/2016,17:00,1.10905,1.11972,1.10739,1.11737
07/31/2016,17:00,1.11725,1.11832,1.11655,1.11782
08/01/2016,17:00,1.11781,1.11812,1.1155,1.1172
08/02/2016,17:00,1.11718,1.12337,1.11705,1.12124
08/03/2016,17:00,1.12126,1.1217,1.11353,1.11445
08/04/2016,17:00,1.11444,1.11486,1.11139,1.11343
08/05/2016,17:00,1.11342,1.11612,1.10458,1.1085
08/06/2016,17:00,1.11342,1.11612,1.10458,1.1085
08/07/2016,17:00,1.10785,1.11037,1.10785,1.1103
08/08/2016,17:00,1.11031,1.11049,1.10704,1.10851
08/09/2016,17:00,1.10851,1.1156,1.10709,1.11501
08/10/2016,17:00,1.11503,1.11918,1.11386,1.11684
08/11/2016,17:00,1.11686,1.1182,1.11312,1.11405
08/12/2016,17:00,1.11402,1.12212,1.11346,1.1161
08/13/2016,17:00,1.11402,1.12212,1.11346,1.1161
08/14/2016,17:00,1.11673,1.11682,1.11533,1.11582
08/15/2016,17:00,1.11582,1.12036,1.11564,1.11952
08/16/2016,17:00,1.11953,1.13224,1.11922,1.12734
08/17/2016,17:00,1.12734,1.13285,1.12405,1.13124
08/18/2016,17:00,1.13122,1.13662,1.13014,1.13331
08/19/2016,17:00,1.1333,1.13486,1.1304,1.13228
08/20/2016,17:00,1.1333,1.13486,1.1304,1.13228
08/21/2016,17:00,1.13071,1.13225,1.12709,1.12766
08/22/2016,17:00,1.12767,1.13369,1.1272,1.13296
08/23/2016,17:00,1.13297,1.1355,1.12933,1.13001
08/24/2016,17:00,1.13,1.13054,1.12451,1.12704
08/25/2016,17:00,1.12703,1.12973,1.12651,1.129
08/26/2016,17:00,1.12903,1.13409,1.11806,1.1195
08/27/2016,17:00,1.12903,1.13409,1.11806,1.1195
08/28/2016,17:00,1.11777,1.12045,1.11773,1.12005
08/29/2016,17:00,1.12004,1.12076,1.11579,1.11724
08/30/2016,17:00,1.11724,1.11771,1.1132,1.11544
08/31/2016,17:00,1.11544,1.11658,1.1123,1.11555
09/01/2016,17:00,1.11556,1.1205,1.11276,1.12014
09/02/2016,17:00,1.12014,1.12521,1.11502,1.1153
09/03/2016,17:00,1.12014,1.12521,1.11502,1.1153
09/04/2016,17:00,1.11559,1.1169,1.11526,1.11665
09/05/2016,17:00,1.11664,1.11821,1.11391,1.11544
09/06/2016,17:00,1.11543,1.1263,1.11449,1.12511
09/07/2016,17:00,1.12513,1.12712,1.12287,1.12499
09/08/2016,17:00,1.125,1.13269,1.12406,1.12751
09/09/2016,17:00,1.12751,1.1285,1.11984,1.123
09/10/2016,17:00,1.12751,1.1285,1.11984,1.123
09/11/2016,17:00,1.12344,1.12505,1.1229,1.12421
09/12/2016,17:00,1.12421,1.12679,1.12102,1.12334
09/13/2016,17:00,1.12331,1.12602,1.12037,1.12249
09/14/2016,17:00,1.12247,1.12739,1.12141,1.12433
09/15/2016,17:00,1.12437,1.12837,1.12189,1.12412
09/16/2016,17:00,1.12411,1.12429,1.11494,1.11543
09/17/2016,17:00,1.12411,1.12429,1.11494,1.11543
09/18/2016,17:00,1.11502,1.11725,1.11502,1.11671
09/19/2016,17:00,1.11672,1.11978,1.11506,1.11698
09/20/2016,17:00,1.117,1.12132,1.1146,1.11495
09/21/2016,17:00,1.11497,1.12016,1.11229,1.11938
09/22/2016,17:00,1.11938,1.12572,1.11919,1.11977
09/23/2016,17:00,1.11977,1.12403,1.11953,1.12235
09/24/2016,17:00,1.11977,1.12403,1.11953,1.12235
09/25/2016,17:00,1.12274,1.12415,1.1224,1.12293
09/26/2016,17:00,1.12293,1.1279,1.12211,1.12433
09/27/2016,17:00,1.12433,1.12586,1.1191,1.12116
09/28/2016,17:00,1.12115,1.12369,1.11817,1.1233
09/29/2016,17:00,1.1233,1.12496,1.11967,1.12169
09/30/2016,17:00,1.1217,1.12506,1.11532,1.1238
10/01/2016,17:00,1.1217,1.12506,1.11532,1.1238
10/02/2016,17:00,1.12283,1.12432,1.12265,1.12338
10/03/2016,17:00,1.12337,1.12415,1.11974,1.11992
10/04/2016,17:00,1.1199,1.12388,1.1138,1.12215
10/05/2016,17:00,1.12217,1.12332,1.11896,1.12007
10/06/2016,17:00,1.1201,1.12092,1.111,1.11124
10/07/2016,17:00,1.11124,1.1205,1.11042,1.1199
10/08/2016,17:00,1.11124,1.1205,1.11042,1.1199
10/09/2016,17:00,1.11772,1.12027,1.11772,1.11933
10/10/2016,17:00,1.11933,1.11951,1.11196,1.11316
10/11/2016,17:00,1.11315,1.11373,1.10412,1.10503
10/12/2016,17:00,1.10505,1.1061,1.10014,1.10229
10/13/2016,17:00,1.10228,1.10582,1.09852,1.1031
10/14/2016,17:00,1.1031,1.10321,1.09687,1.09688
10/15/2016,17:00,1.1031,1.10321,1.09687,1.09688
10/16/2016,17:00,1.09665,1.09837,1.09637,1.09833
10/17/2016,17:00,1.09831,1.10261,1.09718,1.10204
10/18/2016,17:00,1.10204,1.10241,1.097,1.099
10/19/2016,17:00,1.09902,1.10047,1.09549,1.09705
10/20/2016,17:00,1.09709,1.10393,1.0896,1.09042
10/21/2016,17:00,1.09044,1.0912,1.08593,1.08822
10/22/2016,17:00,1.09044,1.0912,1.08593,1.08822
10/23/2016,17:00,1.08794,1.08843,1.08595,1.08679
10/24/2016,17:00,1.08678,1.08995,1.08643,1.08794
10/25/2016,17:00,1.08792,1.09049,1.08509,1.08894
10/26/2016,17:00,1.08893,1.09468,1.08841,1.08999
10/27/2016,17:00,1.09001,1.09421,1.08826,1.0908
10/28/2016,17:00,1.0908,1.09916,1.08994,1.09853
10/29/2016,17:00,1.0908,1.09916,1.08994,1.09853
10/30/2016,17:00,1.09892,1.09909,1.0961,1.09685
10/31/2016,17:00,1.09685,1.09825,1.09359,1.0961
11/01/2016,17:00,1.0961,1.1069,1.0961,1.10671
11/02/2016,17:00,1.10671,1.11257,1.1062,1.11162
11/03/2016,17:00,1.11162,1.11258,1.10596,1.10947
11/04/2016,17:00,1.10949,1.11412,1.10798,1.11378
11/05/2016,17:00,1.10949,1.11412,1.10798,1.11378
11/06/2016,17:00,1.10582,1.11103,1.10582,1.10731
11/07/2016,17:00,1.10733,1.10749,1.10275,1.10418
11/08/2016,17:00,1.10418,1.12826,1.09894,1.12745
11/09/2016,17:00,1.12748,1.12991,1.09068,1.09254
11/10/2016,17:00,1.09258,1.09476,1.08648,1.09054
11/11/2016,17:00,1.09059,1.09194,1.08302,1.08562
11/12/2016,17:00,1.09059,1.09194,1.08302,1.08562
11/13/2016,17:00,1.08378,1.08396,1.07726,1.07975
11/14/2016,17:00,1.07974,1.08062,1.0709,1.07486
11/15/2016,17:00,1.07486,1.08164,1.0714,1.0741
11/16/2016,17:00,1.07409,1.07565,1.06661,1.06976
11/17/2016,17:00,1.06978,1.07454,1.05816,1.06067
11/18/2016,17:00,1.06067,1.0643,1.05689,1.05868
11/19/2016,17:00,1.06067,1.0643,1.05689,1.05868
11/20/2016,17:00,1.05911,1.06134,1.05784,1.0595
11/21/2016,17:00,1.05952,1.06494,1.05896,1.06281
11/22/2016,17:00,1.06281,1.06578,1.05834,1.06259
11/23/2016,17:00,1.0626,1.06435,1.0525,1.05434
11/24/2016,17:00,1.05433,1.05851,1.0518,1.05704
11/25/2016,17:00,1.05704,1.06273,1.05678,1.05904
11/26/2016,17:00,1.05704,1.06273,1.05678,1.05904
11/27/2016,17:00,1.06083,1.06854,1.05943,1.06583
11/28/2016,17:00,1.06581,1.06694,1.05635,1.06005
11/29/2016,17:00,1.06005,1.06602,1.0565,1.06333
11/30/2016,17:00,1.06333,1.06665,1.05527,1.06022
12/01/2016,17:00,1.06025,1.06898,1.05844,1.06788
12/02/2016,17:00,1.06786,1.06885,1.06251,1.06602
12/03/2016,17:00,1.06786,1.06885,1.06251,1.06602
12/04/2016,17:00,1.06633,1.06633,1.05045,1.05512
12/05/2016,17:00,1.05518,1.07961,1.0551,1.07554
12/06/2016,17:00,1.07553,1.07853,1.06982,1.07223
12/07/2016,17:00,1.07223,1.07845,1.07098,1.07735
12/08/2016,17:00,1.07735,1.08732,1.05889,1.06072
12/09/2016,17:00,1.06073,1.06298,1.05309,1.05589
12/10/2016,17:00,1.06073,1.06298,1.05309,1.05589
12/11/2016,17:00,1.05294,1.05681,1.05251,1.05551
12/12/2016,17:00,1.0555,1.06516,1.05534,1.06338
12/13/2016,17:00,1.06339,1.0667,1.06037,1.0636
12/14/2016,17:00,1.06358,1.06699,1.04683,1.05124
12/15/2016,17:00,1.05127,1.05139,1.03664,1.04291
12/16/2016,17:00,1.04291,1.04739,1.04007,1.04485
12/17/2016,17:00,1.04291,1.04739,1.04007,1.04485
12/18/2016,17:00,1.04389,1.0469,1.04368,1.0461
12/19/2016,17:00,1.04609,1.04793,1.03925,1.04021
12/20/2016,17:00,1.04022,1.04191,1.03522,1.04124
12/21/2016,17:00,1.04123,1.0451,1.03883,1.04372
12/22/2016,17:00,1.04377,1.04993,1.04292,1.04486
12/23/2016,17:00,1.04484,1.04685,1.04263,1.0452
12/24/2016,17:00,1.04484,1.04685,1.04263,1.0452
12/25/2016,17:00,1.04551,1.04625,1.04426,1.04589
12/26/2016,17:00,1.0459,1.04675,1.04322,1.04407
12/27/2016,17:00,1.04409,1.04748,1.04382,1.047
12/28/2016,17:00,1.04703,1.04797,1.03719,1.0455
12/29/2016,17:00,1.04549,1.06534,1.04426,1.05291
12/30/2016,17:00,1.0529,1.05914,1.05056,1.05224
12/31/2016,17:00,1.0529,1.05914,1.05056,1.05224
01/01/2017,17:00,1.0529,1.05914,1.05056,1.05224
01/02/2017,17:00,1.05155,1.0523,1.04496,1.04882
01/03/2017,17:00,1.04882,1.049,1.03406,1.04025
01/04/2017,17:00,1.04024,1.05404,1.03991,1.05261
01/05/2017,17:00,1.05261,1.06151,1.04824,1.05803
01/06/2017,17:00,1.05802,1.06214,1.05249,1.05306
01/07/2017,17:00,1.05802,1.06214,1.05249,1.05306
01/08/2017,17:00,1.05284,1.05444,1.05221,1.05263
01/09/2017,17:00,1.05263,1.0627,1.05108,1.06078
01/10/2017,17:00,1.06082,1.06202,1.0536,1.05503
01/11/2017,17:00,1.05502,1.06228,1.04537,1.05996
01/12/2017,17:00,1.05996,1.06847,1.05948,1.06172
01/13/2017,17:00,1.06171,1.06765,1.05962,1.06425
01/14/2017,17:00,1.06171,1.06765,1.05962,1.06425
01/15/2017,17:00,1.06047,1.06358,1.06047,1.0615
01/16/2017,17:00,1.06145,1.06432,1.05793,1.06399
01/17/2017,17:00,1.06402,1.07197,1.064,1.06976
01/18/2017,17:00,1.06977,1.07045,1.06219,1.06406
01/19/2017,17:00,1.06405,1.06934,1.05892,1.06801
01/20/2017,17:00,1.068,1.07094,1.0625,1.06988
01/21/2017,17:00,1.068,1.07094,1.0625,1.06988
01/22/2017,17:00,1.07004,1.07497,1.06935,1.0737
01/23/2017,17:00,1.07369,1.0773,1.0706,1.07511
01/24/2017,17:00,1.07511,1.07747,1.07203,1.07306
01/25/2017,17:00,1.07306,1.07697,1.07112,1.07566
01/26/2017,17:00,1.07568,1.07605,1.06576,1.06743
01/27/2017,17:00,1.06742,1.07249,1.06581,1.06963
01/28/2017,17:00,1.06742,1.07249,1.06581,1.06963
01/29/2017,17:00,1.07204,1.07402,1.0708,1.07293
01/30/2017,17:00,1.07293,1.07318,1.06201,1.06961
01/31/2017,17:00,1.06962,1.08121,1.06848,1.07905
02/01/2017,17:00,1.07907,1.08073,1.07316,1.07841
02/02/2017,17:00,1.07841,1.08287,1.07451,1.07575
02/03/2017,17:00,1.07576,1.07976,1.07069,1.07825
02/04/2017,17:00,1.07576,1.07976,1.07069,1.07825
02/05/2017,17:00,1.07869,1.07912,1.07737,1.07756
02/06/2017,17:00,1.07755,1.07783,1.07043,1.07095
02/07/2017,17:00,1.07096,1.07137,1.0656,1.06773
02/08/2017,17:00,1.06773,1.07137,1.06406,1.06876
02/09/2017,17:00,1.06876,1.07095,1.06499,1.06619
02/10/2017,17:00,1.06619,1.06635,1.06076,1.06386
02/11/2017,17:00,1.06619,1.06635,1.06076,1.06386
02/12/2017,17:00,1.06263,1.06368,1.06119,1.06225
02/13/2017,17:00,1.06224,1.06582,1.05911,1.06107
02/14/2017,17:00,1.06108,1.06333,1.05607,1.05761
02/15/2017,17:00,1.05763,1.06234,1.05213,1.06152
02/16/2017,17:00,1.06151,1.06792,1.05998,1.06745
