,Date,Time,Open,High,Low,Close,ma,ema
236,15/01/2017,22:47,1.06085,1.06091,1.06083,1.0609,1.0543978902953584,1.0544636708860762
237,15/01/2017,23:47,1.06074,1.0608,1.06074,1.06079,1.0544247899159662,1.0543221848739501
238,16/01/2017,00:47,1.06184,1.06186,1.06174,1.06179,1.0544558995815898,1.0545166945606697
239,16/01/2017,01:47,1.0625,1.06258,1.06226,1.06232,1.0544897499999997,1.0543850000000006
240,16/01/2017,02:47,1.0611,1.06116,1.06103,1.06105,1.054517427385892,1.0545836099585064
241,16/01/2017,03:47,1.05952,1.05955,1.05937,1.05937,1.0545382231404956,1.0544409917355377
242,16/01/2017,04:47,1.05937,1.05942,1.05933,1.05938,1.0545583127572016,1.0546244855967082
243,16/01/2017,05:47,1.05892,1.05892,1.05867,1.05874,1.0545761885245901,1.0544818032786891
244,16/01/2017,06:47,1.05905,1.05911,1.05904,1.0591,1.0545946938775508,1.0546595510204084
245,16/01/2017,07:47,1.05855,1.05898,1.05853,1.05898,1.054612520325203,1.0545194308943093
246,16/01/2017,08:47,1.05956,1.05956,1.05948,1.05948,1.0546325506072871,1.0546945344129557
247,16/01/2017,09:47,1.06031,1.06039,1.06024,1.06026,1.054655766129032,1.0545600806451616
248,16/01/2017,10:47,1.06013,1.06013,1.06005,1.0601,1.0546777510040157,1.0547402811244984
249,16/01/2017,11:47,1.05944,1.05965,1.05943,1.05956,1.0546976399999997,1.0546046400000002
250,16/01/2017,12:47,1.06036,1.06036,1.06031,1.06032,1.054720199203187,1.0547794023904387
251,16/01/2017,13:47,1.06008,1.06012,1.06008,1.06008,1.0547416269841265,1.0546503174603177
252,16/01/2017,14:48,1.0604,1.06044,1.06031,1.0604,1.0547641501976281,1.0548216205533603
253,16/01/2017,15:52,1.05982,1.0601,1.05982,1.05997,1.0547851574803147,1.0546959055118112
254,16/01/2017,16:52,1.06011,1.06011,1.06001,1.06004,1.054806039215686,1.054863019607844
255,16/01/2017,17:52,1.05976,1.05976,1.05976,1.05976,1.0548253906249996,1.0547382031250003
256,16/01/2017,18:52,1.06037,1.06037,1.06032,1.06032,1.0548469649805443,1.05490112840467
257,16/01/2017,19:52,1.06085,1.06085,1.06069,1.0607,1.0548702325581392,1.0547818604651165
258,16/01/2017,20:52,1.06039,1.06044,1.06039,1.06044,1.054891737451737,1.0549470656370665
259,16/01/2017,21:52,1.06163,1.06173,1.06161,1.06173,1.0549180384615382,1.0548253846153848
260,16/01/2017,22:52,1.06255,1.06258,1.0625,1.06253,1.054947394636015,1.0549990421455948
261,16/01/2017,23:52,1.06418,1.06429,1.06411,1.06429,1.0549830534351143,1.0548845801526718
262,17/01/2017,00:52,1.0645,1.06474,1.0645,1.06474,1.0550201520912545,1.0550696958174914
263,17/01/2017,01:52,1.06502,1.06523,1.06502,1.06513,1.0550588257575755,1.0549592424242424
264,17/01/2017,02:52,1.06459,1.06479,1.06459,1.06479,1.0550955471698111,1.0551463773584915
265,17/01/2017,03:52,1.06647,1.06655,1.06635,1.06641,1.0551386090225563,1.055033157894737
266,17/01/2017,04:52,1.06811,1.06814,1.06796,1.068,1.0551873033707864,1.0552317977528098
267,17/01/2017,05:52,1.067,1.06712,1.06695,1.06699,1.055231828358209,1.055130970149254
268,17/01/2017,06:52,1.07082,1.07084,1.07042,1.07046,1.055289851301115,1.0553201858736068
269,17/01/2017,07:52,1.06916,1.06931,1.06895,1.06902,1.0553417777777776,1.0552473333333336
270,17/01/2017,08:52,1.06798,1.06805,1.06777,1.06785,1.0553886715867158,1.055423431734318
271,17/01/2017,09:52,1.07114,1.07141,1.07103,1.07132,1.0554475735294115,1.0553414705882356
272,17/01/2017,10:52,1.07023,1.07053,1.07022,1.07022,1.0555028205128205,1.05554054945055
273,17/01/2017,11:52,1.06988,1.06988,1.06961,1.0697,1.055555291970803,1.0554523357664236
274,17/01/2017,12:52,1.07032,1.07053,1.07016,1.07031,1.0556097454545454,1.055644836363637
275,17/01/2017,13:52,1.06974,1.0699,1.06974,1.0699,1.0556615217391305,1.0555615942028989
